sentenceID,homophoneID,version,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram
172,12,a,nonpun,spatial,house,0.368401744,0.208673672,0.000395396,0.0179521,0.0179521
172,12,a,nonpun,spatial,plans,0.26106787,-0.445998466,9.28E-05,3.99E-05,3.99E-05
172,12,a,nonpun,spatial,paper,-0.801287285,-0.237063241,0.00013599,0.0182756,0.0182756
173,13,a,nonpun,whirled,whirled,0,0,1.55E-06,0.000451717,7.69E-05
173,13,a,nonpun,whirled,dancers,0.703518292,-0.501971202,6.58E-06,5.05E-07,5.05E-07
173,13,a,nonpun,whirled,stage,0.217770156,0.392031489,0.000130967,0.00138309,0.00138309
174,14,a,nonpun,caesars,caesars,0,0,1.71E-07,0.00463529,0.00463529
174,14,a,nonpun,caesars,owner,-0.316262417,-0.51539508,3.97E-05,9.70E-05,9.70E-05
174,14,a,nonpun,caesars,behaves,-0.658463959,-0.125586623,1.90E-06,4.78E-07,4.78E-07
174,14,a,nonpun,caesars,like,-0.65762522,-0.234096966,0.001186943,0.124745,0.124745
174,14,a,nonpun,caesars,employees,-0.358285341,0.708169641,4.66E-05,0.00017719,0.00017719
175,15,a,nonpun,launch,launch,0,0,2.52E-05,3.93E-05,1.67E-06
175,15,a,nonpun,launch,space,1.238600321,-0.512879257,0.000100093,0.000188177,0.000188177
175,15,a,nonpun,launch,took,-0.28830687,-0.50127434,0.000300384,0.00152249,9.76E-05
175,15,a,nonpun,launch,place,-0.377863696,0.37625113,0.000385356,0.325736,0.066037
175,15,a,nonpun,launch,morning,-0.536185487,-0.278019625,0.000160808,0.0313325,0.0313325
176,16,a,nonpun,bloom,bloom,0,0,4.41E-06,7.62E-06,8.00E-05
176,16,a,nonpun,bloom,apple,0.481062549,-0.294832558,2.08E-05,1.00E-05,1.00E-05
176,16,a,nonpun,bloom,tree,1.512972857,-0.115634231,4.97E-05,0.0411237,0.0411237
176,16,a,nonpun,bloom,week,-0.029711948,-0.544280841,0.000254325,0.0694587,0.0694587
177,17,a,nonpun,flea,flea,0,0,1.44E-06,1.56E-06,1.66E-07
177,17,a,nonpun,flea,dog,1.261754742,0.446357525,6.33E-05,0.000370699,0.000370699
177,17,a,nonpun,flea,fleas,1.665634019,-0.750093092,1.15E-06,1.56E-06,1.66E-07
178,18,a,nonpun,fillings,fillings,0,0,1.15E-06,4.56E-06,1.51E-05
178,18,a,nonpun,fillings,dentist,1.319173899,0.611846549,4.45E-06,0.000118969,0.000118969
178,18,a,nonpun,fillings,replaced,0.570798739,0.106002305,4.49E-05,1.09E-05,1.09E-05
178,18,a,nonpun,fillings,lost,-0.687580615,0.70021844,0.000151557,0.00291441,0.00291441
179,19,a,nonpun,salivation,salivation,0,0,1.71E-07,3.81E-07,5.39E-06
179,19,a,nonpun,salivation,dog's,0.111527616,-0.528703386,3.25E-08,3.49E-05,3.49E-05
179,19,a,nonpun,salivation,carpet,-0.944135686,-0.501635297,1.84E-05,0.000813689,0.000813689
180,20,a,nonpun,orifice,orifice,0,0,4.31E-07,2.93E-06,0.000293729
180,20,a,nonpun,orifice,mouth,1.808173017,-0.651667224,7.10E-05,4.91E-05,4.91E-05
181,21,a,nonpun,braille,braille,0,0,1.03E-06,0.000230291,2.27E-06
181,21,a,nonpun,braille,reads,1.246090659,-0.613538942,7.94E-06,8.24E-05,8.24E-05
181,21,a,nonpun,braille,fingertips,1.332785624,-0.750244648,2.74E-06,0.000802216,0.000802216
182,22,a,nonpun,sperm,sperm,0,0,3.45E-06,1.85E-05,1.56E-06
182,22,a,nonpun,sperm,decided,-0.855225043,0.071915195,0.000117635,0.000965433,0.000965433
182,22,a,nonpun,sperm,donate,0.836964216,-0.025278163,1.86E-06,0.000904627,0.000904627
183,23,a,nonpun,grime,grime,0,0,9.59E-07,0.00073231,6.06E-05
183,23,a,nonpun,grime,city's,-0.224850358,1.082500409,4.88E-08,7.17E-05,7.17E-05
183,23,a,nonpun,grime,buildings,-0.241545749,0.451493259,5.28E-05,4.94E-05,4.94E-05
183,23,a,nonpun,grime,covered,0.156622438,-0.513757338,6.40E-05,0.000773808,0.000773808
184,24,a,nonpun,epoch,epoch,0,0,1.39E-06,0.000115665,1.58E-08
184,24,a,nonpun,epoch,end,0.244053589,-0.473904065,0.000389673,0.00237471,0.00237471
184,24,a,nonpun,epoch,nuclear,-0.195878405,-0.690380914,6.54E-05,0.000235812,0.000235812
184,24,a,nonpun,epoch,arms,-0.50640718,-0.298632549,8.52E-05,0.00752122,0.00752122
184,24,a,nonpun,epoch,race,-0.530320607,0.327046687,6.32E-05,0.111217,0.111217
184,24,a,nonpun,epoch,began,-0.05736573,-0.367630859,0.00018222,0.000179653,0.000179653
184,24,a,nonpun,epoch,new,0.317292379,-0.352129364,0.000999228,0.0407329,0.0407329
184,24,a,nonpun,epoch,peace,-0.236416976,0.38015552,7.00E-05,0.000266122,0.000329587
184,24,a,nonpun,epoch,cooperation,-0.845235875,-0.612533504,1.04E-05,0.00204636,0.00204636
185,25,a,nonpun,bonus,bonus,0,0,1.11E-05,0.000113105,2.90E-06
185,25,a,nonpun,bonus,company,1.75208125,-0.519679999,0.000316804,0.000675058,0.000675058
185,25,a,nonpun,bonus,pays,1.279764163,-0.690380914,1.18E-05,0.000357126,0.000357126
185,25,a,nonpun,bonus,end,-0.413120998,0.01834433,0.000389673,0.0648069,0.0648069
185,25,a,nonpun,bonus,year,0.358923073,-0.681714376,0.000587143,0.00412574,0.00412574
186,26,a,nonpun,hobbit,hobbit,0,0,4.71E-07,8.04E-08,1.91E-05
186,26,a,nonpun,hobbit,favorite,-0.544539635,0.934098334,1.63E-07,0.00122544,0.00122544
186,26,a,nonpun,hobbit,creatures,1.163299659,0.917310709,1.63E-05,1.42E-05,1.42E-05
186,26,a,nonpun,hobbit,lord,0.531293682,-0.793695707,0.000127756,8.15E-07,8.15E-07
186,26,a,nonpun,hobbit,rings,1.04886537,-0.133639154,1.24E-05,2.35E-05,2.35E-05
187,27,a,nonpun,screaming,screaming,0,0,1.09E-05,0.000667858,1.43E-05
187,27,a,nonpun,screaming,started,-0.610931163,-0.14056131,0.000134909,0.0021562,0.0021562
187,27,a,nonpun,screaming,man,-0.374523875,-0.19217154,0.000473597,0.00305695,0.00305695
187,27,a,nonpun,screaming,pulled,-0.220343268,-0.627592617,5.24E-05,0.000277072,0.000277072
187,27,a,nonpun,screaming,out,-0.519620103,-0.313319244,0.001586582,0.105431,0.105431
187,27,a,nonpun,screaming,knife,0.034827868,-0.486327194,2.09E-05,0.00156581,0.00156581
188,28,a,nonpun,ohms,ohms,0,0,6.18E-07,6.76E-08,0.00148881
188,28,a,nonpun,ohms,used,-0.684079055,-0.378515033,0.000527346,0.00469769,0.00469769
188,28,a,nonpun,ohms,measure,0.540310852,-0.612533504,5.14E-05,0.00220874,0.00220874
188,28,a,nonpun,ohms,electrical,0.80684939,-0.001933297,1.82E-05,3.85E-05,3.85E-05
188,28,a,nonpun,ohms,resistance,1.001397036,-0.099095031,2.95E-05,0.00511284,0.00511284
189,29,a,nonpun,kant,kant,0,0,1.91E-06,0.00148881,2.87E-05
189,29,a,nonpun,kant,german,-0.277682647,-0.646410038,8.76E-05,3.11E-07,3.11E-07
189,29,a,nonpun,kant,philosopher,0.978543546,-0.571464113,4.61E-06,8.12E-06,8.12E-06
190,30,a,nonpun,tamper,tamper,0,0,4.23E-07,1.44E-07,1.93E-05
190,30,a,nonpun,tamper,barista,0.618823447,-0.599540333,8.13E-09,0.00321826,0.00321826
190,30,a,nonpun,tamper,used,0.116950822,-0.139670716,0.000527346,0.000420778,0.000420778
190,30,a,nonpun,tamper,press,0.063267887,-0.71128588,0.000103117,0.000504948,0.000440619
190,30,a,nonpun,tamper,coffee,-0.889900822,-0.612533504,5.04E-05,0.000155353,0.000155353
191,31,a,nonpun,latte,latte,0,0,8.13E-09,0.00254467,0.000112278
191,31,a,nonpun,latte,like,-0.795034894,-0.278767789,0.001186943,0.00051742,0.00051742
191,31,a,nonpun,latte,morning,0.476275351,0.681240549,0.000160808,0.00713854,0.00713854
191,31,a,nonpun,latte,wake,-0.229040106,0.622578142,2.06E-05,0.000110945,0.000110945
191,31,a,nonpun,latte,up,-0.229321224,0.024435691,0.001669327,0.423506,0.423506
192,32,a,nonpun,libel,libel,0,0,6.37E-06,3.57E-07,7.22E-07
192,32,a,nonpun,libel,tabloid,0.429058776,0.095544243,3.14E-06,1.39E-05,1.39E-05
192,32,a,nonpun,libel,newspaper,0.456105477,0.750701783,3.88E-05,0.00814531,0.00814531
192,32,a,nonpun,libel,movie,-0.542814943,-0.27377728,1.44E-05,0.000130106,0.000130106
192,32,a,nonpun,libel,star,-0.768492084,-0.494395561,5.29E-05,0.0959715,0.0959715
193,33,a,nonpun,tryst,tryst,0,0,2.28E-07,2.02E-07,2.73E-06
193,33,a,nonpun,tryst,lovers,0.605479633,0.427677778,8.89E-06,1.24E-05,1.24E-05
193,33,a,nonpun,tryst,go,-0.898132463,-0.262617908,0.00069786,0.000290747,0.000290747
193,33,a,nonpun,tryst,away,-0.025564184,0.385784773,0.000386909,0.0102715,0.0102715
193,33,a,nonpun,tryst,country,-0.165674745,-0.070830033,0.000252626,0.00112234,0.00112234
193,33,a,nonpun,tryst,weekend,-0.127981648,-0.691073706,4.97E-05,4.42E-05,4.42E-05
194,34,a,nonpun,propane,propane,0,0,3.98E-07,3.57E-07,7.22E-07
194,34,a,nonpun,propane,burns,1.104002332,-0.020322317,1.07E-05,1.22E-06,1.22E-06
194,34,a,nonpun,propane,gas,1.5126071,-0.496182557,5.83E-05,0.101408,4.99E-05
194,34,a,nonpun,propane,stove,1.168493121,-0.690380914,4.66E-06,2.67E-06,2.67E-06
195,35,a,nonpun,leafing,leafing,0,0,4.15E-07,1.13E-07,6.74E-05
195,35,a,nonpun,leafing,saw,-0.712532729,-0.077518976,0.000203217,0.00154594,0.00154594
195,35,a,nonpun,leafing,pages,0.39021816,0.331295802,3.47E-05,0.00272038,0.00272038
195,35,a,nonpun,leafing,old,-0.49577673,0.006825773,0.000425026,0.0202364,0.0202364
195,35,a,nonpun,leafing,book,0.32981752,-0.475260723,0.000196389,0.00219445,0.00219445
196,36,a,nonpun,yams,yams,0,0,1.79E-07,2.74E-07,3.25E-06
196,36,a,nonpun,yams,people,-0.951877244,-0.122050497,0.000974418,0.0458858,0.0458858
196,36,a,nonpun,yams,eat,1.35087508,-0.567388288,5.87E-05,0.000898007,0.000898007
196,36,a,nonpun,yams,turkey,1.082942491,-0.246885477,1.71E-05,1.13E-06,1.13E-06
197,37,a,nonpun,tolkien,tolkien,0,0,3.53E-06,0.00148881,1.25E-05
197,37,a,nonpun,tolkien,wrote,0.481923522,1.094981625,7.81E-05,0.000144489,7.04E-06
197,37,a,nonpun,tolkien,lord,0.584542487,-0.066337174,0.000127756,3.22E-06,3.22E-06
197,37,a,nonpun,tolkien,rings,0.774413856,-0.572203202,1.24E-05,2.35E-05,2.35E-05
198,38,a,nonpun,magnate,magnate,0,0,1.27E-06,1.28E-06,9.19E-07
198,38,a,nonpun,magnate,coal,-0.402449802,-0.576033542,4.07E-05,2.39E-05,2.39E-05
198,38,a,nonpun,magnate,iron,0.162262394,1.616275387,3.72E-05,0.0707858,0.0707858
198,38,a,nonpun,magnate,australia,-0.686321458,0.093621331,3.95E-05,7.61E-09,1.32E-08
199,39,a,nonpun,raven,raven,0,0,1.59E-06,7.82E-06,9.94E-06
199,39,a,nonpun,raven,large,-0.468648589,-0.265270062,0.000276021,0.00552909,0.00552909
199,39,a,nonpun,raven,black,1.567140312,0.921090629,0.000192487,0.00370328,0.00370328
199,39,a,nonpun,raven,bird,1.491272841,-0.257343918,3.11E-05,0.0010044,0.0010044
200,40,a,nonpun,alkaline,alkaline,0,0,2.69E-06,6.93E-05,0.000101685
200,40,a,nonpun,alkaline,tried,-0.947170316,0.363600633,0.000115294,0.00093585,0.00093585
200,40,a,nonpun,alkaline,out,-0.647170371,-0.413577822,0.001586582,0.0014089,0.0014089
200,40,a,nonpun,alkaline,diet,-0.121673063,-0.214011799,3.36E-05,0.000886373,8.22E-06
200,40,a,nonpun,alkaline,maintain,-0.791409523,0.302761876,4.34E-05,0.00101513,0.00101513
200,40,a,nonpun,alkaline,body's,-0.523803515,-0.796668299,8.13E-09,5.31E-05,5.31E-05
200,40,a,nonpun,alkaline,ideal,-0.18242977,0.708128492,4.50E-05,1.49E-05,1.49E-05
200,40,a,nonpun,alkaline,ph,0.898290847,-0.242986586,1.24E-05,5.81E-07,5.81E-07
200,40,a,nonpun,alkaline,balance,-0.301650519,-0.217403282,7.05E-05,4.41E-05,4.41E-05
201,41,a,nonpun,shave,shave,0,0,2.55E-06,0.000583016,5.06E-05
201,41,a,nonpun,shave,beard,1.805834566,-0.401604384,7.20E-06,2.15E-05,2.15E-05
201,41,a,nonpun,shave,growing,0.492980687,-0.165711126,7.51E-05,0.000639156,0.000639156
201,41,a,nonpun,shave,long,-0.45407888,-0.130382294,0.000449698,0.00816243,0.00816243
201,41,a,nonpun,shave,need,-0.573669302,0.02248283,0.00044508,0.0229583,0.0229583
202,42,a,nonpun,aiken,aiken,0,0,2.68E-07,0.020265,3.76E-06
202,42,a,nonpun,aiken,clay,1.941948899,0.305262777,1.28E-05,9.57E-07,9.57E-07
202,42,a,nonpun,aiken,rose,-0.777525303,-0.364415769,8.62E-05,0.000165467,5.84E-05
202,42,a,nonpun,aiken,fame,0.019961864,0.824739657,9.54E-06,0.00630487,0.00630487
202,42,a,nonpun,aiken,won,-0.72466085,0.003370139,9.37E-05,0.00357195,0.00357195
202,42,a,nonpun,aiken,american,-0.200093116,-0.431451521,0.000129926,3.14E-08,3.14E-08
202,42,a,nonpun,aiken,idol,1.832087736,-0.321293937,2.00E-06,4.85E-06,4.85E-06
203,43,a,nonpun,irrigation,irrigation,0,0,2.22E-06,2.02E-07,3.67E-07
203,43,a,nonpun,irrigation,artificial,-0.170059923,0.026827141,1.59E-05,3.74E-05,3.74E-05
203,43,a,nonpun,irrigation,application,-0.604822734,-0.674607524,8.02E-05,3.39E-05,3.39E-05
203,43,a,nonpun,irrigation,water,1.584067474,-0.430288289,0.000276688,0.00112689,0.00112689
203,43,a,nonpun,irrigation,land,1.055636282,-0.350674018,0.000166604,0.000603873,0.000603873
203,43,a,nonpun,irrigation,soil,0.762328577,0.238527633,3.35E-05,5.19E-05,5.19E-05
204,44,a,nonpun,auntie,auntie,0,0,5.16E-06,3.74E-05,3.20E-07
204,44,a,nonpun,auntie,betty,-0.399978025,-0.576156657,1.07E-05,0.0246333,0.0315729
204,44,a,nonpun,auntie,mother's,0.949529095,-0.608214201,4.06E-08,0.00304331,0.00304331
204,44,a,nonpun,auntie,sister,1.283035329,-0.002926078,5.75E-05,0.0220583,0.0220583
205,45,a,nonpun,fuchsia,fuchsia,0,0,4.06E-07,1.86E-07,0.000758056
205,45,a,nonpun,fuchsia,favorite,-0.550594986,-0.278574592,1.63E-07,0.000627636,0.000627636
205,45,a,nonpun,fuchsia,flower,0.567243596,0.032387965,1.85E-05,0.00450826,0.00450826
206,46,a,nonpun,till,till,0,0,4.30E-05,2.25E-05,0.000358079
206,46,a,nonpun,till,farmers,1.409677829,-0.40063171,4.02E-05,1.80E-06,1.80E-06
206,46,a,nonpun,till,soil,0.990634418,-0.612008511,3.35E-05,0.00757821,6.76E-05
206,46,a,nonpun,till,springtime,-0.134889206,-0.613538942,8.70E-07,1.23E-05,1.23E-05
207,47,a,nonpun,house,house,0,0,0.000395396,0.00200324,1.04E-06
207,47,a,nonpun,house,located,0.422314517,-0.156888634,2.01E-05,0.000306472,0.000609575
207,47,a,nonpun,house,corner,0.117721156,-0.681714376,5.71E-05,0.00150072,0.00150072
208,48,a,nonpun,eire,eire,0,0,1.29E-06,0.00148881,6.19E-06
208,48,a,nonpun,eire,former,-0.63532711,-0.310945004,0.000135332,0.00154621,0.00154621
208,48,a,nonpun,eire,name,-0.3303745,-0.65397504,0.000204648,9.01E-05,9.01E-05
208,48,a,nonpun,eire,republic,-0.313689975,-0.153653534,3.41E-05,6.26E-05,6.26E-05
208,48,a,nonpun,eire,ireland,0.602614438,-0.536183252,7.70E-05,8.14E-09,8.14E-09
209,49,a,nonpun,alp,alp,0,0,1.09E-06,1.12E-08,1.20E-05
209,49,a,nonpun,alp,very,-0.728015681,-0.650383036,0.000956916,0.0283703,0.0283703
209,49,a,nonpun,alp,high,0.678602179,-0.087557008,0.000307407,0.023673,0.023673
209,49,a,nonpun,alp,mountain,1.436632347,-0.086207403,3.14E-05,0.000379432,0.000379432
210,50,a,nonpun,garden,garden,0,0,8.72E-05,0.175925,2.70E-06
210,50,a,nonpun,garden,small,0.590508459,-0.681714376,0.000347312,0.0040767,0.0040767
210,50,a,nonpun,garden,flower,1.39184861,-0.7695979,1.85E-05,0.000216583,0.000216583
210,50,a,nonpun,garden,house,0.547336353,0.384515963,0.000395396,0.0190513,0.0190513
211,51,a,nonpun,bean,bean,0,0,4.21E-06,0.000193207,1.30E-08
211,51,a,nonpun,bean,like,-0.826129399,-0.522595532,0.001186943,0.00051742,0.00051742
211,51,a,nonpun,bean,eat,0.932003108,-0.356586326,5.87E-05,0.00430181,0.00430181
211,51,a,nonpun,bean,lima,1.754390007,-0.074299171,2.29E-06,3.87E-09,3.87E-09
211,51,a,nonpun,bean,black,0.657123907,-0.646561594,0.000192487,0.000237869,0.000341322
212,52,a,nonpun,odor,odor,0,0,8.13E-09,2.13E-05,0.000236082
212,52,a,nonpun,odor,old,-0.167753425,-0.456710691,0.000425026,0.000570388,0.000283908
212,52,a,nonpun,odor,fish,0.810581643,0.033950395,8.69E-05,0.000221759,0.000221759
212,52,a,nonpun,odor,filled,-0.318160949,-0.149324838,4.07E-05,1.47E-05,1.47E-05
212,52,a,nonpun,odor,air,1.407653751,-0.530520006,0.000147997,0.0970052,0.0970052
213,53,a,nonpun,watt,watt,0,0,5.20E-06,1.98E-09,0.00473116
213,53,a,nonpun,watt,desk,-1.020195935,-0.460436798,3.29E-05,0.000378625,0.000378625
213,53,a,nonpun,watt,lamp,1.245054572,-0.009864837,1.00E-05,0.00334936,0.00334936
213,53,a,nonpun,watt,uses,-0.369936721,0.073232203,4.31E-05,1.95E-05,1.95E-05
213,53,a,nonpun,watt,60-watt,1.711404572,-0.617598116,8.13E-09,1.98E-09,0.00473116
213,53,a,nonpun,watt,light,1.81968929,-0.470497428,0.000181708,0.000122149,0.000163602
213,53,a,nonpun,watt,bulb,1.260571326,-0.388497016,3.52E-06,0.00480553,0.00480553
214,54,a,nonpun,pest,pest,0,0,3.91E-06,2.55E-06,1.99E-08
214,54,a,nonpun,pest,rats,1.265903212,1.546366994,1.09E-05,7.56E-07,7.56E-07
214,54,a,nonpun,pest,mice,1.503664237,-0.472750589,8.25E-06,0.054318,0.054318
214,54,a,nonpun,pest,flies,1.279505268,-0.452526194,9.32E-06,1.35E-05,1.35E-05
214,54,a,nonpun,pest,regarded,-0.649403424,1.155907971,5.57E-05,0.000754665,0.000754665
214,54,a,nonpun,pest,pests,1.665634019,-0.507963891,2.72E-06,2.55E-06,1.99E-08
215,55,a,nonpun,crank,crank,0,0,7.72E-07,1.49E-05,0.00011407
215,55,a,nonpun,crank,morning,-0.3763379,-0.534714026,0.000160808,0.00713854,0.00713854
216,56,a,nonpun,leg,leg,0,0,4.09E-05,0.00154569,2.10E-06
216,56,a,nonpun,leg,runners,1.123764341,0.227586259,6.50E-06,6.10E-07,6.10E-07
216,56,a,nonpun,leg,need,-0.625262682,-0.36376748,0.00044508,0.0028842,0.0028842
216,56,a,nonpun,leg,strong,0.189851663,-0.524450561,0.000127227,0.000567364,0.000567364
217,57,a,nonpun,decade,decade,0,0,2.98E-05,0.000150482,4.10E-06
217,57,a,nonpun,decade,pretty,-0.768492084,-0.592206059,6.08E-05,0.00131429,0.00131429
217,57,a,nonpun,decade,long,0.853053477,0.358679188,0.000449698,0.00266749,0.00266749
217,57,a,nonpun,decade,time,1.405860457,1.455128101,0.001239318,0.110423,0.110423
218,58,a,nonpun,dramatic,dramatic,0,0,3.08E-05,1.44E-06,3.63E-07
218,58,a,nonpun,dramatic,written,0.549493837,0.271840317,0.000107783,0.00652999,0.00652999
218,58,a,nonpun,dramatic,works,1.440691293,-0.542854477,0.000113156,0.00121481,8.90E-05
218,58,a,nonpun,dramatic,stage,0.30772287,-0.203194746,0.000130967,0.000249518,0.000249518
219,59,a,nonpun,grammatic,grammatic,0,0,4.06E-08,8.07E-08,2.64E-06
219,59,a,nonpun,grammatic,sentence,1.190501976,-0.44845217,4.54E-05,5.17E-05,5.17E-05
219,59,a,nonpun,grammatic,unusual,0.806955409,-0.162721119,3.25E-05,0.00717743,0.00717743
219,59,a,nonpun,grammatic,structure,0.857512537,-0.385801556,0.000109831,0.000124701,6.84E-05
220,60,a,nonpun,hosta,hosta,0,0,1.63E-07,1.14E-07,1.56E-05
220,60,a,nonpun,hosta,beautiful,-0.44031101,-0.292314521,6.77E-05,0.00173095,0.00173095
220,60,a,nonpun,hosta,plant,0.331254396,-0.388165526,6.56E-05,0.000125778,0.000125778
221,61,a,nonpun,dublin,dublin,0,0,1.86E-05,4.26E-08,3.20E-07
221,61,a,nonpun,dublin,capital,0.370660942,-0.353352067,0.000108335,0.000699113,0.000699113
221,61,a,nonpun,dublin,ireland,1.961668987,-0.7695979,7.70E-05,7.03E-09,7.03E-09
222,62,a,nonpun,prism,prism,0,0,6.18E-07,4.15E-08,7.40E-07
222,62,a,nonpun,prism,used,-0.748888987,-0.211389195,0.000527346,0.0537419,0.0537419
222,62,a,nonpun,prism,reflect,1.037128764,0.322436931,3.06E-05,0.000171823,0.000171823
222,62,a,nonpun,prism,split,0.597686088,-0.493119558,3.12E-05,5.90E-05,5.90E-05
222,62,a,nonpun,prism,light,1.161261397,-0.343103799,0.000181708,1.93E-05,1.93E-05
223,63,a,nonpun,fridge,fridge,0,0,7.28E-06,0.000524684,4.47E-05
223,63,a,nonpun,fridge,put,-0.411008022,-0.714299692,0.000461753,0.000186341,0.000186341
223,63,a,nonpun,fridge,milk,0.767235192,0.065462153,3.82E-05,0.00170517,0.00170517
223,63,a,nonpun,fridge,meat,0.803642708,-0.7695979,2.83E-05,0.0438277,0.0438277
224,64,a,nonpun,thief,thief,0,0,5.80E-06,5.60E-05,4.52E-05
224,64,a,nonpun,thief,stole,1.505970904,-0.545372708,7.29E-06,0.000836827,3.18E-06
224,64,a,nonpun,thief,luggage,-0.257270569,-0.316886587,5.06E-06,0.000260611,0.000260611
224,64,a,nonpun,thief,airport,-0.661774297,0.224649311,2.30E-05,0.00150353,0.00150353
225,65,a,nonpun,revolution,revolution,0,0,3.69E-05,0.0924293,3.94E-06
225,65,a,nonpun,revolution,industrial,0.779098559,-0.240610069,9.18E-05,7.36E-05,7.36E-05
225,65,a,nonpun,revolution,changed,1.047769507,0.49074638,8.96E-05,0.00537734,2.81E-05
225,65,a,nonpun,revolution,people,1.181577844,0.558163664,0.000974418,0.00489586,0.00489586
225,65,a,nonpun,revolution,worked,-0.132138721,-0.681714376,9.96E-05,0.000197417,0.000197417
225,65,a,nonpun,revolution,lived,-0.353187535,0.010562891,6.42E-05,0.0214798,0.0214798
226,66,a,nonpun,plants,plants,0,0,5.80E-05,2.53E-05,5.30E-06
226,66,a,nonpun,plants,humans,0.085842382,1.160297988,1.64E-05,6.46E-07,6.46E-07
226,66,a,nonpun,plants,animals,0.673120693,-0.75390942,6.87E-05,0.103504,0.103504
226,66,a,nonpun,plants,not,-0.439678866,0.185020415,0.00346259,0.102785,0.102785
226,66,a,nonpun,plants,live,1.055429237,-0.373845175,0.000135462,0.00310434,0.00310434
227,67,a,nonpun,incisor,incisor,0,0,4.23E-07,8.89E-07,2.40E-06
227,67,a,nonpun,incisor,rats,-0.525290308,0.096538447,1.09E-05,7.56E-07,7.56E-07
227,67,a,nonpun,incisor,tore,0.363363383,-0.408645564,5.36E-06,5.12E-06,5.12E-06
227,67,a,nonpun,incisor,meat,-0.007525189,0.595862703,2.83E-05,0.000138038,0.000138038
227,67,a,nonpun,incisor,strong,-0.405085093,-0.08726854,0.000127227,0.000783156,0.000783156
228,68,a,nonpun,mimes,mimes,0,0,1.95E-07,1.58E-07,3.31E-05
228,68,a,nonpun,mimes,very,-0.947170316,-0.483321963,0.000956916,0.00423937,0.00367534
228,68,a,nonpun,mimes,skilled,0.208544935,-0.571526755,1.45E-05,0.000106568,0.000106568
228,68,a,nonpun,mimes,imitating,1.776000221,-0.559505191,1.28E-06,4.85E-06,4.85E-06
228,68,a,nonpun,mimes,people,0.56746651,1.378662768,0.000974418,0.000249925,0.000249925
229,69,a,nonpun,glittering,glittering,0,0,5.01E-06,2.42E-06,2.62E-07
229,69,a,nonpun,glittering,jewels,1.199606302,-0.716335307,3.50E-06,5.32E-05,5.32E-05
229,69,a,nonpun,glittering,sun,0.849660661,-0.410150634,8.96E-05,0.00117919,0.00117919
230,70,a,nonpun,altitude,altitude,0,0,3.98E-06,0.0102813,0.000250491
230,70,a,nonpun,altitude,airplane,0.899280943,-0.37279691,6.18E-07,2.40E-06,2.40E-06
230,70,a,nonpun,altitude,flying,1.487572951,-0.349386687,3.75E-05,0.00010679,0.00010679
230,70,a,nonpun,altitude,35000,1.529686948,-0.31124024,8.13E-08,8.32E-05,4.70E-05
230,70,a,nonpun,altitude,feet,0.849052354,1.665968295,0.000107514,9.62E-05,9.62E-05
231,71,a,nonpun,presence,presence,0,0,6.32E-05,0.000208248,1.93E-05
231,71,a,nonpun,presence,general,-0.571714282,0.139612203,0.000306578,0.000705447,0.000705447
231,71,a,nonpun,presence,great,-0.279443008,0.682147043,0.000375187,0.000464689,0.000464689
232,72,a,nonpun,necks,necks,0,0,3.32E-06,0.0432973,0.0432973
232,72,a,nonpun,necks,wore,-0.337111103,-0.092011134,2.27E-05,0.000708412,0.000708412
232,72,a,nonpun,necks,scarf,1.312926424,-0.681714376,4.11E-06,0.00125986,0.00125986
233,73,a,nonpun,digestion,digestion,0,0,3.72E-06,3.28E-05,5.66E-06
233,73,a,nonpun,digestion,good,-0.20935871,-0.713394257,0.000653102,0.000960829,0.000960829
233,73,a,nonpun,digestion,eat,1.517272809,-0.428017343,5.87E-05,0.00238258,0.00238258
234,74,a,nonpun,ream,ream,0,0,8.94E-08,4.10E-07,1.09E-06
234,74,a,nonpun,ream,office,-0.054455985,-0.612533504,0.000198576,0.000549873,0.000549873
234,74,a,nonpun,ream,uses,-0.61745763,-0.412215123,4.31E-05,8.89E-05,8.89E-05
234,74,a,nonpun,ream,20,-0.562925409,-0.690380914,0.000122342,0.000297754,0.000297754
234,74,a,nonpun,ream,reams,1.450835875,-0.472322047,4.47E-07,4.10E-07,1.09E-06
234,74,a,nonpun,ream,paper,0.956801526,-0.527414517,0.00013599,0.0972359,0.000284903
234,74,a,nonpun,ream,week,-0.768492084,-0.712912044,0.000254325,0.130363,0.130363
235,75,a,nonpun,seize,seize,0,0,4.63E-06,2.34E-06,1.96E-06
235,75,a,nonpun,seize,arm,-0.12662968,-0.187185131,6.93E-05,0.0712134,0.00180221
235,75,a,nonpun,seize,run,-0.036770438,-0.322451462,0.000173262,0.00318966,0.00318966
235,75,a,nonpun,seize,away,0.492107756,0.233464962,0.000386909,0.038537,0.038537
236,76,a,nonpun,author,author,0,0,3.47E-05,0.000133467,4.62E-05
236,76,a,nonpun,author,cervantes,0.738380098,-0.383013025,1.63E-07,0.00148881,0.00148881
236,76,a,nonpun,author,famous,0.537406812,-0.09377369,5.16E-05,0.0131278,0.0131278
236,76,a,nonpun,author,spanish,-0.023057305,-0.656226189,2.81E-05,2.01E-07,2.01E-07
