punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,158,nonpun,-35.4274856422,-35.4274856422,17.963923667,1.210198248,0.99999996347,3.65302917686e-08,6.62116067639e-07,0.996964675352,7.65516854146,heel;bruised;walking,bruised;walking
identical,159,nonpun,-33.6632096124,-33.6632096124,19.258813817,-0.153658823,0.999999516722,4.83277529098e-07,7.51142533387e-06,1.27883387819,8.00188469855,hymn;church;sang,church
identical,160,nonpun,-47.2523099313,-47.2523099313,15.707956266,0.533939263,0.999998556328,1.44367194512e-06,2.08586342472e-05,0.772844507092,7.37821949971,no's;answered,answered
identical,161,nonpun,-20.0940839019,-20.0940839019,16.708630598,0.302022196,0.999990386232,9.61376839064e-06,0.000120674996038,0.71216916961,7.32652258334,inn;stayed,stayed
identical,162,nonpun,-38.262311087,-38.262311087,20.215544392,-0.982174928,0.999999999338,6.61912885784e-10,1.46520289221e-08,1.62317573542,8.39009667489,idol;famous;movie;star,
identical,163,nonpun,-32.7897332132,-32.7897332132,18.376543787,-0.428474766,0.999999539416,4.60584238028e-07,7.18086284715e-06,1.12098426792,7.79020264582,maid;clean;hired,
identical,164,nonpun,-43.0559068588,-43.0559068588,16.714406376,-1.566195307,0.999999366207,6.33792608243e-07,9.67899153603e-06,1.14469180824,7.76819328896,nun;kind;pious,
identical,165,nonpun,-32.8440852501,-32.8440852501,18.363442521,-0.972961911,0.999999872616,1.27384023588e-07,2.14974035405e-06,1.33381640695,8.04048503662,mourning;died;loved,
identical,166,nonpun,-31.2383352176,-31.2383352176,16.208603722,-0.584505714,0.999999730622,2.69378190696e-07,4.34430232561e-06,0.906813777481,7.52014413164,meat;vegetarians,like
identical,167,nonpun,-28.2913019714,-28.2913019714,16.87778924,-0.684748232,0.999998948656,1.05134406198e-06,1.55235583263e-05,1.12490781709,7.82125088699,reel;fish,
identical,168,nonpun,-35.2822331223,-35.2822331223,18.422837124,-0.688845788,0.999999969824,3.01759230994e-08,5.52708890469e-07,1.23062070326,7.89473276963,pear;apples;ate,
identical,169,nonpun,-44.0858622848,-44.0858622848,17.800123416,-1.540862467,0.999999998398,1.60200666875e-09,3.40458598313e-08,1.26602706987,7.99627248636,pray;bed;christians,
identical,170,nonpun,-50.7739647823,-50.7739647823,17.517611442,-0.844360893,0.99999999202,7.98019711645e-09,1.56781368372e-07,1.10425697278,7.80554369502,root;tree's,
identical,171,nonpun,-49.5970063358,-49.5970063358,22.377264601,-1.842582559,0.999999999995,4.64472396791e-12,1.25850144108e-10,2.23609085346,9.11895375435,profit;business;dollars;made;million;year,
identical,172,nonpun,-39.3015815211,-39.3015815211,19.41276068,-1.57653104,0.999999999029,9.7111512424e-10,2.11242555868e-08,1.71849503569,8.53828973708,pie;apple;dessert,
identical,173,nonpun,-34.5793484453,-34.5793484453,15.595815562,-1.922859855,0.999999999982,1.84333957476e-11,4.74048974691e-10,0.798172328142,7.40828067849,need;company,
identical,174,nonpun,-37.3078861526,-37.3078861526,13.208257692,-2.679817599,0.999999999956,4.41419116514e-11,1.09664450053e-09,0.694522006136,7.30823637795,or,
identical,175,nonpun,-64.183231489,-64.183231489,19.423387107,-2.881130281,0.99999999998,1.97702504694e-11,5.07044552137e-10,1.7951499181,8.56361919896,tears;cheeks;movie;sad,
identical,176,nonpun,-37.5786202419,-37.5786202419,17.828494708,-0.128252333,0.99999996014,3.98598801825e-08,7.18988353693e-07,0.854596497727,7.486650597,pole;flag;up,flag
identical,177,nonpun,-47.0247121341,-47.0247121341,19.514106246,-0.624091642,0.999999999957,4.32847812243e-11,1.07619896683e-09,1.36625578589,8.0341516206,board;company's;directors;meeting,meeting
identical,178,nonpun,-22.2840897912,-22.2840897912,16.63160784,-0.424750336,0.999999734122,2.65878479242e-07,4.29133883511e-06,0.827939294135,7.44404298208,grease;plate,
identical,179,nonpun,-45.6013724283,-45.6013724283,17.600345243,-2.986489798,0.999999999993,6.85984962431e-12,1.83194693772e-10,1.50366900147,8.1302903465,sign;boutique;says;store,
identical,180,nonpun,-29.3910877193,-29.3910877193,17.329105008,0.563459741,0.999999911831,8.81691405714e-08,1.52038943334e-06,0.729128304233,7.34381528688,principle;believe;physics,believe;physics
identical,181,nonpun,-65.7155394715,-65.7155394715,15.988623794,-2.687601902,0.999994871483,5.12851663363e-06,6.75973957624e-05,1.1515431046,7.7522637248,seedy;bar;drunken;unwashed,
identical,182,nonpun,-36.2554644418,-36.2554644418,19.034011484,-1.702843482,0.999999999967,3.25209836368e-11,8.17874629092e-10,1.55102859682,8.33143596518,hair;heads;lots;people,
identical,183,nonpun,-29.1396857417,-29.1396857417,16.701090281,-1.094829715,0.999999999448,5.52147607458e-10,1.2322391675e-08,0.892628907029,7.5034606262,naughty;boy;child,
identical,184,nonpun,-36.7139632107,-36.7139632107,19.442661512,-1.871925124,0.999999999987,1.26476900366e-11,3.30023170063e-10,1.75016500829,8.46467468037,taught;college;mathematics;students,
identical,185,nonpun,-41.0506148013,-41.0506148013,17.881421001,-2.154793015,0.999999999689,3.10904018827e-10,7.11707076115e-09,1.29826573434,7.93132162241,marks;high;high;school,
identical,186,nonpun,-37.9318546077,-37.9318546077,17.03226253,-1.712172028,0.999999998585,1.41502928193e-09,3.02478295582e-08,1.03483070745,7.647456047,high;feet;statue;ten,
identical,187,nonpun,-25.2932868589,-25.2932868589,18.785733098,-1.425062618,0.999999999996,3.98313229753e-12,1.0853619801e-10,1.6127964028,8.37227807121,days;seven;week,
identical,188,nonpun,-48.3430120547,-48.3430120547,16.567385677,-1.845232525,0.999999996272,3.72777622877e-09,7.60744217487e-08,1.20112265039,7.89092776937,pros;cons,
identical,189,nonpun,-39.2652628097,-39.2652628097,15.718203733,-1.73993007,0.999999980379,1.96211036484e-08,3.67830161436e-07,0.79346633131,7.40728162364,plain;beautiful,
identical,190,nonpun,-32.9532419763,-32.9532419763,15.156518967,-1.610493366,0.999999956306,4.36937568829e-08,7.84130808326e-07,0.751197218448,7.36229442465,damn,
identical,191,nonpun,-33.2685482908,-33.2685482908,17.422331035,-1.414488394,0.999999996091,3.90917183014e-09,7.95905050961e-08,1.20688955532,7.85608860725,hurts;fell;leg,
identical,192,nonpun,-47.7812481714,-47.7812481714,14.763576261,-1.198514076,0.999999718231,2.81769062221e-07,4.53146018231e-06,0.765755951616,7.38062824222,roll,dress
identical,193,nonpun,-28.2852298008,-28.2852298008,18.141310469,-1.318663251,0.99999999448,5.51973578802e-09,1.1047715764e-07,1.38898386194,8.13407544204,caller;bank;phone,
identical,194,nonpun,-35.6284430066,-35.6284430066,17.156180791,-1.132426441,0.999999998556,1.44384415333e-09,3.08346732634e-08,0.965070667865,7.5833413238,steel;made;ship;wood,
identical,195,nonpun,-47.1792680633,-47.1792680633,17.734806436,-2.630904714,0.99999999986,1.39670531097e-10,3.30903715066e-09,1.52230023636,8.15804179848,die;attack;heart;scared,
identical,196,nonpun,-26.5422451758,-26.5422451758,16.177787323,-1.119101515,0.999999996248,3.75215628776e-09,7.65474970649e-08,0.870708329858,7.48929336466,waste;time,
identical,197,nonpun,-51.2359854472,-51.2359854472,14.926560855,-1.45455701,0.999999181292,8.18708499676e-07,1.22933480387e-05,0.712742372653,7.32600977549,feat,
identical,198,nonpun,-40.9830884358,-40.9830884358,15.271844785,-1.972614283,0.999999997275,2.72511759079e-09,5.64664917912e-08,0.80901204196,7.42085219255,allowed;use,
identical,199,nonpun,-31.6446212475,-31.6446212475,17.597362559,-0.195400035,0.99999999819,1.80951025257e-09,3.8235330988e-08,0.879175132285,7.49802269422,pale;looks;sick,sick
identical,200,nonpun,-26.4118561785,-26.4118561785,15.938804769,-0.040837291,0.999999971165,2.88345891274e-08,5.2945179104e-07,0.694678608336,7.30838974153,manner;food,food
identical,201,nonpun,-62.0995549945,-62.0995549945,19.569899911,-2.571315952,0.999999990777,9.22294421565e-09,1.79861906185e-07,1.78708353999,8.45657730009,cash;bought;chips;stocks;ten,
identical,202,nonpun,-36.4019987502,-36.4019987502,16.352481536,-0.756013443,0.999999995067,4.93263601251e-09,9.92811000565e-08,0.77669618464,7.3918646434,rain;city;fell,city
identical,203,nonpun,-25.2804668662,-25.2804668662,17.849080031,-1.058255877,0.999999999993,6.79717775503e-12,1.81583349445e-10,1.19467720601,7.82661063048,time;lunch;meeting,
identical,204,nonpun,-59.2076114743,-59.2076114743,17.082789681,-3.236772438,0.99999999996,4.01045170718e-11,1.00018785081e-09,1.17988626726,7.78503586169,poor;afford;buy;cannot;family,
identical,205,nonpun,-66.5433976546,-66.5433976546,19.54145805,-2.262126416,0.999999999892,1.08275031339e-10,2.59279133523e-09,1.54479439474,8.22329729765,guilt;accused;innocence;jury;person,
identical,206,nonpun,-45.4708299504,-45.4708299504,14.261700457,-1.857735147,0.999999967533,3.24673504004e-08,5.92302874703e-07,0.702283729008,7.31595401366,err,
identical,207,nonpun,-48.8933187261,-48.8933187261,20.962888531,-2.599560614,0.999999999972,2.80378363961e-11,7.0928617697e-10,2.26460537301,9.04284223353,sun;evening;morning;rises;sets,
identical,208,nonpun,-55.4369871791,-55.4369871791,19.967975379,-1.898315051,1.0,9.52181635885e-14,2.9500347654e-12,1.9265250211,8.68251416444,seas;high;mid-atlantic;ship,
identical,209,nonpun,-33.2896141353,-33.2896141353,14.856588705,-1.991128371,0.999999999522,4.78465480273e-10,1.07465438089e-08,0.731551229012,7.3440081864,what,
identical,210,nonpun,-58.3733806996,-58.3733806996,15.078108805,-2.749549403,0.999999927116,7.28841057045e-08,1.27069030372e-06,1.10350012664,7.72234348201,raiser;fund,
identical,211,nonpun,-21.8293059179,-21.8293059179,15.673500163,-0.622480047,0.999999999905,9.46716215631e-11,2.27975007889e-09,0.703604565649,7.31707522013,not,
identical,212,nonpun,-45.7552160382,-45.7552160382,15.083587097,-3.665923748,0.999999999357,6.4286704944e-10,1.42492016672e-08,0.966845248034,7.57004918686,would;let;not,
identical,213,nonpun,-48.1903758604,-48.1903758604,19.968171873,0.016266416,0.999999990852,9.1475814215e-09,1.78467267392e-07,1.22917348505,7.95076871385,grater;cheese;cheese;slices,cheese;cheese
identical,214,nonpun,-21.9949516946,-21.9949516946,15.789014834,-1.169686027,0.999999999263,7.36898584975e-10,1.62328226368e-08,0.759433511389,7.37173463806,i;know,
identical,215,nonpun,-30.606423146,-30.606423146,18.851575813,-1.203009537,0.999999998397,1.6026202145e-09,3.40582852113e-08,1.32444328559,8.01872124207,sell;car;good;price,
identical,216,nonpun,-57.7446846903,-57.7446846903,15.503028627,-3.509469633,0.999999999411,5.88983948978e-10,1.31064373126e-08,1.10260931588,7.71590269573,cent;borrow;stingy,
identical,217,nonpun,-28.9954046442,-28.9954046442,16.723287154,-0.59209063,0.999998058054,1.94194580612e-06,2.74820657964e-05,0.798581320626,7.41431767805,coarse;hair,
identical,218,nonpun,-18.547476949,-18.547476949,17.12621052,-0.70352613,0.999999991261,8.73891918868e-09,1.7089375348e-07,1.06980386548,7.70620025322,dear;friend,
identical,219,nonpun,-26.8261714368,-26.8261714368,14.941176087,-1.52976422,0.999999999746,2.53831251905e-10,5.86206817337e-09,0.708149347174,7.32137338807,be,
identical,220,nonpun,-28.1901412566,-28.1901412566,17.300335168,0.538906406,0.999999990439,9.56084063258e-09,1.86107405541e-07,0.91017462008,7.54277927583,break;leg;performance,performance
identical,221,nonpun,-60.291469569,-60.291469569,20.475409253,-2.940895302,1.0,1.72327014539e-13,5.23700217695e-12,2.1535040254,8.93052474811,flower;growing;picked;pretty;weeds,
identical,222,nonpun,-31.4446770942,-31.4446770942,18.205742496,-1.468540662,0.999999999657,3.43055072512e-10,7.81929886249e-09,1.22931266923,7.86405117253,fair;game;not;rules,
identical,223,nonpun,-47.0293472107,-47.0293472107,17.056733336,-2.347090838,0.999999994576,5.42403612629e-09,1.08656600371e-07,1.26234394071,7.9370919036,heal;time;wounds,
identical,224,nonpun,-51.3732560958,-51.3732560958,14.137047733,-2.450057639,0.99999999952,4.80159036024e-10,1.07828852403e-08,0.736779135584,7.35038492812,him;john,
identical,225,nonpun,-37.5270077965,-37.5270077965,16.602525335,-1.268474199,1.0,7.01532422711e-16,2.52559125377e-14,0.949682714803,7.56074214773,knows;dictionary;word,word
identical,226,nonpun,-38.5649019458,-38.5649019458,18.081665786,0.946662169,0.999999999718,2.81945492277e-10,6.48173155354e-09,1.26089708082,7.8320114977,in;close;come;door;room,door;room
identical,227,nonpun,-38.0024406138,-38.0024406138,17.217119595,-1.392820795,0.99999999222,7.77950941985e-09,1.53036739946e-07,0.98168242611,7.61348055685,idle;doing;just;sitting,
identical,228,nonpun,-18.1481411168,-18.1481411168,16.827388061,-0.525779941,0.99999999957,4.2992216066e-10,9.70223270185e-09,0.909027022179,7.52980447982,made;cake,
identical,229,nonpun,-25.8493512227,-25.8493512227,15.441452209,-1.312583537,0.999999999039,9.60954541512e-10,2.09133440238e-08,0.729441565782,7.3422727048,none,
identical,230,nonpun,-48.7947246359,-48.7947246359,21.083709693,-1.384966677,0.999999999995,5.48490455103e-12,1.47703042422e-10,1.8404005213,8.63398890227,morning;shining;sun;up;woke,
identical,231,nonpun,-49.5916824575,-49.5916824575,16.278461883,-2.824964499,0.999999999045,9.54926676448e-10,2.07881678585e-08,1.09966763985,7.70119149548,meet;able;finally;pals,
identical,232,nonpun,-57.9798942421,-57.9798942421,17.72403731,-3.915723663,0.999999999991,8.97248590314e-12,2.37204342321e-10,1.49038692107,8.10537217844,real;counterfeit;diamond;just;very,
identical,233,nonpun,-30.9611307259,-30.9611307259,19.474636945,-1.260861434,0.999999999836,1.64031957802e-10,3.85982946431e-09,1.77168675358,8.61194357393,pair;matching;socks,
identical,234,nonpun,-51.4850820054,-51.4850820054,18.377014378,-0.859521856,0.999999989002,1.0998429973e-08,2.12550304679e-07,1.13185022577,7.7878997381,prey;eagle's;easily;mouse,eagle's
identical,235,nonpun,-41.186260775,-41.186260775,18.92893487,-1.802324964,0.999999998682,1.31829124038e-09,2.82732992447e-08,1.464368984,8.15211576164,route;faster;home;take;way,
