punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,26,pun,-80.3364730941,-66.9250871049,11.634925314,-3.630364917,0.145224556802,0.854775443198,0.414335373449,1.54673639851,6.19804583394,hobbit;reading;the;lord;rings,keep;reading
near,27,pun,-75.3144134096,-70.2114503943,9.264263068,0.206726981,0.98238007897,0.01761992103,0.0886257884197,1.05466399048,5.67359057882,screaming;horror;movie,horror;movie;private
near,28,pun,-68.6402882566,-58.6381089269,10.576442509,-0.661605322,0.996191848796,0.00380815120445,0.0250146216996,2.07873846964,6.59896078921,ohms;current;electrifying,adventures;sherlock
near,29,pun,-43.1450992502,-45.0683187563,10.547708232,-1.523047737,0.999999786263,2.13737159365e-07,3.49642331781e-06,0.799359197313,5.41580391146,kant;philosophy,
near,30,pun,-58.8453312817,-45.0135760277,9.519441131,-3.034537609,0.0119814099885,0.988018590011,0.0649198828506,0.94741643417,5.55323059136,tamper,lose
near,31,pun,-47.3257936745,-43.2971151917,11.648630987,1.11111951,0.033534080608,0.966465919392,0.146820097341,1.73527064391,6.42334865026,latte;coffee;shop,time;shop;work
near,32,pun,-41.0489258908,-39.5178510455,13.607009739,0.059128153,0.999983401893,1.6598106629e-05,0.000199280414017,0.807411611118,5.42471078759,libel;write;bad;sue,bad;sue
near,33,pun,-69.1805185364,-61.4986909405,11.833516377,1.940754011,0.183122109621,0.816877890379,0.476094817323,2.06315240478,6.61587278189,tryst;secret;meeting;lovers,novel;unexpected;secret;plot
near,34,pun,-55.8783773212,-49.8768411413,11.026218217,1.558908409,0.947973576297,0.0520264237028,0.204439241334,1.38178036434,6.00863405557,propane;inflammatory;seen,inflammatory;talk;language
near,35,pun,-65.5343864497,-56.0973500908,11.835106393,-0.919991041,0.130107030144,0.869892969856,0.386590115546,1.56515504848,6.22890167428,leafing;plans;spring;trees,plans;retire;like
near,36,pun,-96.8957766775,-91.918367031,9.698296983,-3.305489993,0.999985160486,1.48395142768e-05,0.000179828344837,1.7028744056,6.41038304667,yams;thanksgiving;sweet;potatoes,time;sweet;silence
near,37,pun,-99.8616447613,-102.267828488,10.977340808,-1.443987669,0.999989387009,1.06129911888e-05,0.000132168104833,2.13170464767,6.74997969727,tolkien;written;lord;rings,written;wife;said
near,38,pun,-28.1194335042,-24.4018046368,12.05349769,1.023100428,0.998652127934,0.00134787206613,0.0102553573172,0.736484388566,5.34995279258,magnate;strongly;attracted,strongly;attracted
near,39,pun,-46.7908328897,-44.5360115152,13.025147851,0.754732502,0.999960364205,3.96357954346e-05,0.000441374630248,1.29147205563,5.90848538677,raven;edgar;allan;poe;madman,people;edgar;madman
near,40,pun,-64.9159565407,-56.2793582257,11.585144624,1.094404664,0.414160201495,0.585839798505,0.678336978855,1.69761341956,6.35248377458,alkaline;battery;aa,problem;aa;meetings
near,41,pun,-73.9865688809,-68.5628487151,10.615358889,-0.715991471,0.992466367738,0.00753363226216,0.0443324249922,1.66835415864,6.30638836712,shave;beards;mustaches,boss;beards;driver
near,42,pun,-42.1625054045,-50.7547009732,12.167449651,-1.108175964,0.999999995747,4.25279216795e-09,8.62282960628e-08,1.3720605484,6.01249587014,aiken;clay;sings,heart
near,43,pun,-41.7846086733,-35.663806645,12.502140992,-0.767667124,0.998166657749,0.00183334225084,0.0133846769664,1.34725424912,6.07510842006,irrigation;sprinkler,constant
near,44,pun,-59.7998042077,-56.9625951613,10.947988218,-1.162627625,0.999975982688,2.40173119312e-05,0.000279482821722,1.79662341214,6.51762529676,auntie;uncles,bet;upped
near,45,pun,-96.291727606,-86.7678889426,5.874318531,1.478799518,1.34024648078e-05,0.999986597535,0.000163778994137,2.24602849909,6.85543027983,fuchsia,new;years;resolution;bankrupt;past
near,46,pun,-34.0003304297,-25.9514894719,12.537125484,-1.704622737,0.989045890056,0.0109541099443,0.0603411899466,1.35202217379,6.01205265233,till;farms,
near,47,pun,-42.5155453658,-35.6783293393,11.544404439,-3.023502173,0.999999963904,3.60956453768e-08,6.54670098396e-07,1.422275357,6.06758444238,house;estate,going
near,48,pun,-70.5861842045,-72.9103754669,8.94717892,-3.074109345,0.99995018351,4.98164898113e-05,0.000543355408722,0.886178943801,5.49480183126,eire;ireland,
near,49,pun,-54.1618999235,-40.6796400254,12.540146008,-0.761280117,0.00304282732144,0.996957172679,0.0206712806512,1.89993197666,6.62531955463,alp;switzerland;ski,people;learn
near,50,pun,-38.1864659475,-40.3790650138,14.308309166,0.186284204,0.999999997729,2.2706456605e-09,4.74637639327e-08,1.02771355263,5.66567109381,garden;scarecrows;patch,scarecrows
near,51,pun,-58.3791873522,-44.9440964831,10.979791704,-1.364651256,0.000674955214332,0.999325044786,0.00560248375416,1.42268145964,6.13221914896,bean;coffee,selling
near,52,pun,-60.593962239,-53.0969835705,11.50681784,-0.962681326,0.00430548254914,0.995694517451,0.027751892867,1.20234181022,5.86150049982,odor;perfume,sign
near,53,pun,-72.4914918879,-56.7964689747,9.707695666,-1.517239411,0.000266698369039,0.999733301631,0.00246142829102,1.55211397524,6.27844673778,watt;lights,thanks
near,54,pun,-30.592215532,-17.4442990992,11.568207589,0.294917081,0.00212390050296,0.997876099497,0.0151931912415,0.89721975181,5.50560608435,pest;children,behavior
near,55,pun,-39.4439942015,-25.3281383067,9.897045064,-1.499232092,0.00359530644234,0.996404693558,0.0238236734151,1.0078106907,5.63161857225,crank;work,dawn
near,56,pun,-66.5382277439,-59.1833495826,10.125183085,1.339290371,0.984689967313,0.0153100326867,0.079176638581,1.91718862153,6.44935386037,leg;cramped,planes;suffer;jet
near,57,pun,-72.3417910574,-63.7430784026,13.174584348,1.87977347,0.981576928922,0.0184230710775,0.0918368520936,1.87164525661,6.55307326034,decade;ten;years;brushing,years;brushing;horrible;tooth
near,58,pun,-70.0857494814,-48.0545051755,11.659109051,2.062150115,3.39537108496e-05,0.999966046289,0.000383354217162,1.52182178015,6.13559203776,dramatic;actor;stress;disorder,right;post;stress;disorder
near,59,pun,-99.3999182892,-73.0295769764,10.171296035,0.480233176,6.41653011309e-10,0.999999999358,1.42235052003e-08,2.88947638552,7.60613636653,grammatic;english;teacher,felt;fired;post;stress;disorder
near,60,pun,-74.2256711014,-56.7294411004,10.806560664,-3.013691252,0.000317431026672,0.999682568973,0.00287436691837,1.22542474319,5.82704199985,hosta;garden;nursery,environment
near,61,pun,-52.8521956974,-46.7499505672,15.191035372,-0.738598496,0.99998831022,1.16897796468e-05,0.000144448149758,1.35661083656,6.05633982158,dublin;irish;rich;capital,capital
near,62,pun,-90.4383537955,-84.339092678,9.530664148,0.604060198,0.174527386767,0.825472613233,0.462992832862,2.42263892941,7.00925739032,prism;optical;scientist;bifocals,stole;sentenced;years;state
near,63,pun,-68.2507436993,-62.8260409768,11.112484291,-1.008017915,0.991364833274,0.00863516672611,0.0496313305207,1.42474519601,6.09560573895,fridge;kitchen;water,water;under
near,64,pun,-40.9655150426,-28.1428262131,12.892215608,1.388894101,0.0171026924931,0.982897307507,0.0865382362056,1.37447063508,6.00313541937,thief;robber,baron;commander
near,65,pun,-92.4574271602,-84.5032459584,12.748525897,-0.038016093,0.99375577329,0.00624422670979,0.0379209973384,1.16153135541,5.78408285912,revolution;orbit;causing;new;year's,january;1st;year's
near,66,pun,-102.430572239,-104.674661126,9.162555222,-3.280680414,0.999999999941,5.86190206032e-11,1.43968100091e-09,1.56347137934,6.28646598909,plants;flora;offices,business;sisterhood;traveling
near,67,pun,-39.6704224361,-24.5621290636,11.721988727,1.019585187,0.000799796546275,0.999200203454,0.00650294830787,1.91644655883,6.56969077599,incisor;dentist,convicted;trading
near,68,pun,-104.422129325,-98.3514520206,7.63642639,-2.619854276,0.360886793496,0.639113206504,0.653926717984,1.55792416663,6.21305594791,mimes;quietest,criminal
near,69,pun,-93.7639398786,-93.9163292899,6.326667359,-3.966443834,0.999998020787,1.97921293419e-06,2.79718409634e-05,1.34235725943,5.98112933799,glittering,arrested;fined
near,70,pun,-44.8979216789,-39.6367438593,12.008889746,-0.085878067,0.987309653071,0.0126903469294,0.0680271310208,1.23380751298,5.92682070346,altitude;pilot,good
near,71,pun,-26.7970493829,-28.2332471842,11.875333786,1.291457336,0.999998122861,1.87713891551e-06,2.66286437475e-05,1.0261882076,5.58183770896,presence,christmas
near,72,pun,-42.0218642282,-34.7452466976,12.846302255,-1.003023343,0.867553618415,0.132446381585,0.391010858687,1.33604382439,5.98984813821,necks;vampires,looking
near,73,pun,-64.4447961402,-53.4393461955,9.866052926,1.903056738,0.00945331364207,0.990546686358,0.0534740707997,2.37282949738,6.84046147895,digestion;call;silverware,villain;weapons;mass
near,74,pun,-71.6149156636,-65.5034030742,8.696608269,-4.480658836,0.805387875706,0.194612124294,0.492841905545,1.21785891338,5.81615820785,ream;copy;paper,crop
near,75,pun,-18.1567596151,-8.5039366218,13.359117125,0.088392161,0.157424678546,0.842575321454,0.435374627321,0.854640692189,5.4928701621,seize;get,get
near,76,pun,-66.4775901246,-64.8431182871,11.957434467,-2.165929045,0.999986317961,1.36820386786e-05,0.000166912933418,1.73929824985,6.47625450367,author;books;reading,made;refuse
near,77,pun,-43.1483636286,-33.8813791869,10.993874048,-0.033458027,0.974431831511,0.0255681684893,0.118981795898,1.45015901126,6.02623747135,source;crop,cranberry
near,78,pun,-47.0573488251,-41.9670776258,11.315964169,-1.579695857,0.998684229824,0.00131577017635,0.0100428460328,0.818825109455,5.43360218502,paste;glue,
near,79,pun,-64.6093816171,-51.9638889578,12.437329931,-1.590066549,0.0203083225929,0.979691677407,0.0992366364474,1.2748637365,5.9173785264,espresso;italians;good;coffee,coffee;know
near,80,pun,-70.220903972,-59.1949079057,11.292721165,2.190510507,0.00137630718623,0.998623692814,0.0104429549058,1.694751449,6.25352695532,scents;women;wear;perfume,perfume;obviously;known;common
near,161,nonpun,-40.7174021903,-51.2292250379,9.13438026,4.897284784,0.99999218811,7.81188969581e-06,9.96786169708e-05,2.4565602835,6.77737103627,lion,owner;takes;share;profits;company
near,162,nonpun,-34.0793797183,-35.036421331,13.269211866,0.825440629,0.999981179529,1.88204711706e-05,0.000223597661279,1.226576934,5.92882653863,tooth;dentist;examines,examines
near,163,nonpun,-48.2346127245,-49.0669570352,12.939470102,-0.888545806,0.999999832843,1.67156632239e-07,2.77552462936e-06,0.870751790536,5.48344972451,cilia;hairlike;projections;cells,hairlike
near,164,nonpun,-67.3422589154,-68.5109635809,14.620380091,-0.224988563,0.999998427928,1.57207160717e-06,2.25798461109e-05,1.05256851939,5.71230433911,heir;prince;british;throne,prince;throne
near,165,nonpun,-30.6505064077,-37.4583169745,12.290785852,-1.367200819,0.999999998421,1.57945784407e-09,3.35890414777e-08,0.878068374067,5.49094385323,clothing;necessities,
near,166,nonpun,-40.9721800571,-33.8632065874,14.962768811,-1.135024821,0.983385092019,0.0166149079808,0.0845549459208,1.47444551803,6.24013437373,ambiance;hotel;warmth;charm,
near,167,nonpun,-71.2514972464,-67.9650908058,13.368101214,-2.680754264,0.99969709554,0.000302904459859,0.00275701871875,1.22924742362,5.85791760182,perches;pigeons;sunny;roofs,
near,168,nonpun,-56.0469174128,-52.2457087737,11.638775865,0.752003659,0.553621176256,0.446378823744,0.68738564585,0.95729340454,5.57442457824,reword;speech;told,mayor;advisors;told
near,169,nonpun,-32.856907558,-25.1792655122,14.662442719,-0.752780692,0.912452443508,0.0875475564921,0.296826740963,1.30074688468,6.00498415655,math;exam;school,
near,170,nonpun,-30.5278134416,-32.2008241581,11.85218684,0.038120318,0.999999955195,4.48050290965e-08,8.02948481229e-07,0.697378702545,5.31117768469,stealer,hearts
near,171,nonpun,-29.2047569734,-28.9297447537,13.128888049,-0.512356065,0.999992210796,7.78920359116e-06,9.94117986773e-05,0.922549389743,5.56482726175,wicker;chair,
near,172,nonpun,-54.06531117,-53.5001546815,11.072675273,1.878968793,0.996812112279,0.00318788772062,0.0215080443729,1.58662515936,6.11622658073,spatial;skills;build;house;plans,good;skills;house
near,173,nonpun,-28.7845972406,-30.5551472416,12.921288448,-0.109939713,0.999888661307,0.000111338692815,0.00112484123513,0.871018456624,5.48819156692,whirled;dancers;stage,stage
near,174,nonpun,-39.8882827785,-39.8882827785,10.009363063,-0.166909028,0.99923932228,0.000760677720437,0.00622304384238,0.89217413705,5.50357573936,caesars,employees
near,175,nonpun,-29.7945891375,-37.2960870142,12.036244268,-0.915922092,0.999999997864,2.13563862775e-09,4.47725961753e-08,1.11083571875,5.75846787017,launch;space,place
near,176,nonpun,-29.1558532822,-26.8046030172,13.964323458,-0.95474763,0.999936043687,6.39563130572e-05,0.00068160022968,1.05905955513,5.72108770262,bloom;apple;tree,
near,177,nonpun,-34.6417696188,-39.1226762426,14.927388761,-0.303735567,0.999999684509,3.15490824899e-07,5.03811591455e-06,1.33812176775,6.05670084344,flea;dog;fleas,dog
near,178,nonpun,-38.5996711872,-37.4022990669,13.202392023,1.418067294,0.999087686716,0.000912313284192,0.00729765856853,0.997716742503,5.61705397908,fillings;dentist;replaced,dentist;replaced;lost
near,179,nonpun,-32.1574225194,-29.5079212306,11.16739193,-1.030338683,0.996342772061,0.00365722793916,0.0241714202546,0.764822454223,5.37860433744,salivation;dog's,
near,180,nonpun,-22.6621596581,-18.0545045076,13.808173017,-0.651667224,0.976324771616,0.0236752283837,0.112016829686,1.26590519288,6.0045949556,orifice;mouth,
near,181,nonpun,-24.9082246121,-29.5277885072,14.578876283,-1.36378359,0.999999990762,9.23820237935e-09,1.80144193652e-07,1.53935119811,6.23174039708,braille;reads;fingertips,
near,182,nonpun,-24.8486615324,-27.3217464432,11.981739173,0.046637032,0.999999392671,6.07328581997e-07,9.30074867839e-06,0.877446108331,5.5021330444,sperm;donate,decided
near,183,nonpun,-33.8420733577,-36.3339823862,11.690226331,1.02023633,0.999888352764,0.000111647236444,0.0011276494258,1.01518869929,5.60981611986,grime;covered,city's;buildings
near,184,nonpun,-56.7949179483,-65.479475864,10.189721195,-2.088009048,0.999999999977,2.29987990131e-11,5.86367614893e-10,1.00193757567,5.61476918649,epoch;end;new,race;peace
near,185,nonpun,-32.5521808904,-36.2157867443,14.977647488,-1.873430959,0.999999998024,1.97552637757e-09,4.15698774271e-08,1.7626666822,6.51871697672,bonus;company;pays;year,end
near,186,nonpun,-58.8815634304,-53.4111339926,14.198919076,0.924074182,0.984901609991,0.0150983900094,0.0782939045049,1.33285248545,5.94320741213,hobbit;creatures;lord;rings,favorite;creatures
near,187,nonpun,-36.1414641831,-39.9852802219,10.309409459,-1.759971905,0.999999885142,1.14857617241e-07,1.95023324254e-06,0.782095007661,5.39555887044,screaming;knife,
near,188,nonpun,-43.426527869,-33.4266481509,13.664478223,-1.092076865,0.999886954024,0.000113045975835,0.00114036930427,1.07690434292,5.70506285221,ohms;measure;electrical;resistance,
near,189,nonpun,-33.2144314644,-37.1632667638,12.700860899,-1.217874151,0.999999995558,4.44221163296e-09,8.98753297671e-08,0.986018438059,5.61324825976,kant;philosopher,
near,190,nonpun,-45.6266378702,-40.8648656921,11.909141334,-2.063030433,0.997707531217,0.00229246878283,0.0162237531127,0.963064224342,5.57452295826,tamper;barista;used;press,
near,191,nonpun,-28.4483205152,-31.569098831,11.222879127,1.049486593,0.968453996495,0.031546003505,0.140075827993,0.825840120195,5.43854432444,latte;morning,morning;wake;up
near,192,nonpun,-42.1303298122,-41.4260404551,11.573857226,0.078073185,0.99994348191,5.65180901039e-05,0.000609317094585,0.733630027846,5.34772780242,libel;tabloid;newspaper,tabloid;newspaper
near,193,nonpun,-56.2533767753,-53.6495875845,11.388126593,-0.211059096,0.994979163794,0.0050208362055,0.0315893147616,0.802202251587,5.41710501759,tryst;lovers,lovers;away
near,194,nonpun,-43.5842251354,-50.496822038,15.785102553,-1.206885788,0.999999999927,7.29398120925e-11,1.77545622214e-09,1.62534288802,6.34572178786,propane;burns;gas;stove,
near,195,nonpun,-38.3970810095,-32.0060685313,11.511726221,-0.214658124,0.529290931453,0.470709068547,0.691430280422,0.851499243074,5.4671180262,leafing;pages;book,pages;old
near,196,nonpun,-38.9003629284,-36.4270807594,13.481940327,-0.936324262,0.999999705153,2.94847490043e-07,4.72841242481e-06,1.35727796419,6.04087925094,yams;eat;turkey,
near,197,nonpun,-38.6567246489,-46.4583236367,13.840879865,0.456441249,0.999999981619,1.83810328294e-08,3.45783006533e-07,1.0013483913,5.61821053045,tolkien;wrote;lord;rings,wrote
near,198,nonpun,-45.5521821075,-45.3327576843,11.073491134,1.133863176,0.99987848053,0.000121519469739,0.00121706309582,1.00281638434,5.57844806373,magnate;iron,iron;australia
near,199,nonpun,-29.4584593336,-29.2185768675,14.589764564,0.398476649,0.999999225889,7.74111021632e-07,1.16670530825e-05,1.03790443662,5.70935967599,raven;black;bird,black
near,200,nonpun,-82.3822271523,-86.6793599052,9.38298377,-0.510156787,0.999993789967,6.21003290615e-06,8.06642366422e-05,1.29586564539,5.93355038334,alkaline;ph,tried;maintain;ideal
near,201,nonpun,-34.1324046648,-36.5766677187,13.271067071,-0.675214974,0.999999787374,2.12626029304e-07,3.47935511282e-06,1.25165869692,5.97809337851,shave;beard;growing,need
near,202,nonpun,-66.6791275824,-76.3128150534,14.09171923,0.016211346,0.999999999326,6.74490006344e-10,1.49177388237e-08,1.49349920991,6.27900517714,aiken;clay;fame;idol,clay;fame;won
near,203,nonpun,-59.9675656044,-59.3704714538,14.627149676,-1.190215057,0.999999426234,5.73765732873e-07,8.81937853684e-06,1.35377895463,6.06095409561,irrigation;water;land;soil,artificial;soil
near,204,nonpun,-23.5063718172,-28.0192768332,13.832586399,-1.187296936,0.999999999159,8.41282843235e-10,1.84208075162e-08,1.14872962095,5.79744437791,auntie;mother's;sister,
near,205,nonpun,-28.2729133498,-19.960147483,12.01664861,-0.246186627,0.105112246304,0.894887753696,0.336172675838,0.736152939577,5.35102318232,fuchsia;flower,flower
near,206,nonpun,-40.1181086924,-42.0702946891,14.265423041,-1.626179163,0.999999903518,9.64822250653e-08,1.65504711522e-06,1.35605251427,6.03288066211,till;farmers;soil,
near,207,nonpun,-20.805183856,-27.6808486958,12.540035673,-0.83860301,1.0,1.31376847006e-13,4.02806948466e-12,0.813039271838,5.42452146887,house;located;corner,
near,208,nonpun,-50.6015379696,-56.084335305,11.323222853,-1.65475683,0.999999186901,8.1309897495e-07,1.22147082764e-05,0.878290374125,5.49305182648,eire;ireland,
near,209,nonpun,-33.4900197954,-26.5132716449,13.387218845,-0.824147447,0.835281553315,0.164718446685,0.44741196289,0.994827878989,5.65014182679,alp;high;mountain,
near,210,nonpun,-19.6383216029,-30.7228828768,14.529693422,-1.066796313,1.0,7.14607110361e-14,2.23458754479e-12,1.39057587108,6.05380177778,garden;small;flower;house,house
near,211,nonpun,-49.2809252396,-58.5263871029,14.517387623,-1.600042623,0.999999995194,4.80623892081e-09,9.68618199324e-08,1.4011881165,6.10226742381,bean;eat;lima;black,
near,212,nonpun,-40.1005703214,-38.3927647808,13.73232102,-1.10260514,0.937675471325,0.0623245286745,0.233316210576,1.1694998036,5.83972569577,odor;fish;air,fish
near,213,nonpun,-78.8516412495,-49.1862779538,16.646587104,-1.873661992,3.36673503587e-07,0.999999663326,5.35450658881e-06,2.21983460117,7.11243240002,watt;lamp;60-watt;light;bulb,uses
near,214,nonpun,-61.1690159619,-70.8752737748,17.065303312,1.269034291,0.999999999394,6.05614241632e-10,1.34596419955e-08,2.26897609931,7.04827092297,pest;rats;mice;flies;pests,rats;regarded
near,215,nonpun,-16.0563963503,-14.0209452683,11.6236621,-0.534714026,0.999267254802,0.000732745198317,0.00602195362034,0.696061754079,5.30981824893,crank,
near,216,nonpun,-34.1051089449,-40.7063972918,12.688353322,-0.660631782,0.999999999859,1.40884967586e-10,3.3365897044e-09,0.84883213687,5.47000630301,leg;runners;strong,runners
near,217,nonpun,-23.5661799225,-27.1690364245,13.49042185,1.22160123,0.999999964408,3.55923331957e-08,6.46041264876e-07,0.72382634571,5.33902068218,decade;long;time,long;time
near,218,nonpun,-33.4913644056,-37.4830665591,14.297908,-0.474208906,0.999999999168,8.31636243548e-10,1.82191758449e-08,1.14331141908,5.81475327436,dramatic;written;works;stage,written
near,219,nonpun,-40.1289856229,-37.2417360493,14.854969922,-0.996974845,0.999791841009,0.000208158991228,0.0019727444714,1.27799435056,5.93477618653,grammatic;sentence;unusual;structure,
near,220,nonpun,-31.3271443865,-26.4083166417,11.890943386,-0.680480047,0.963513397435,0.0364866025653,0.156612933581,0.759804382921,5.37340460034,hosta;plant,
near,221,nonpun,-43.0101888841,-40.9937221416,14.332329929,-1.122949967,0.999999684216,3.15783598121e-07,5.0424983407e-06,1.439770556,6.21970139052,dublin;capital;ireland,
near,222,nonpun,-49.1835589876,-46.3026022286,14.047187262,-0.725175621,0.999452821896,0.00054717810449,0.00465673877586,1.17336968369,5.81901691728,prism;reflect;split;light,reflect
near,223,nonpun,-25.6422263186,-28.1050489936,13.159869878,-1.418435439,0.999999720026,2.79974199687e-07,4.50438401769e-06,1.05462457989,5.67211403229,fridge;milk;meat,milk
near,224,nonpun,-31.6284733528,-37.4154641185,12.586926038,-0.637609984,0.999999914916,8.50841171876e-08,1.47022167363e-06,1.21739109621,5.90073851867,thief;stole,airport
near,225,nonpun,-34.8139381986,-50.131136313,14.523119654,0.13714849,1.0,9.92988251501e-14,3.07232457831e-12,0.939268003673,5.56308672212,revolution;industrial;changed;people,changed;people;lived
near,226,nonpun,-35.1553875127,-36.7184850878,13.374713446,0.217563808,0.999999999943,5.67205476061e-11,1.39492185011e-09,1.35166320314,5.96850599446,plants;humans;animals;live,humans;not
near,227,nonpun,-56.2509093776,-55.2577825968,11.425462793,0.196487046,0.99945347604,0.000546523959935,0.00465182563532,0.870846850877,5.48434072563,incisor;tore,rats;meat
near,228,nonpun,-50.8016202266,-45.5996957262,13.60484135,-0.235691141,0.979796466454,0.0202035335462,0.0988301759769,1.37746886909,6.09709090261,mimes;skilled;imitating;people,people
near,229,nonpun,-29.5161226963,-31.7393010117,14.049266963,-1.126485941,0.999999998109,1.89084893252e-09,3.98708942654e-08,1.28601653342,5.93739540561,glittering;jewels;sun,
near,230,nonpun,-45.3054610676,-49.5912198122,16.765593196,0.632544458,0.999999983818,1.61821086881e-08,3.06478775478e-07,1.62019588133,6.35360032988,altitude;airplane;flying;35000;feet,feet
near,231,nonpun,-23.4076019877,-25.7862265689,11.14884271,0.821759246,0.999999054351,9.45648731795e-07,1.40631150496e-05,0.868262266574,5.48009222213,presence,general;great
near,232,nonpun,-17.0689043895,-17.0689043895,12.975815321,-0.77372551,0.999883363562,0.000116636438015,0.00117294156814,1.13034140364,5.78623821514,necks;scarf,
near,233,nonpun,-23.3123674919,-25.069372115,13.307914099,-1.1414116,0.999999542227,4.57772790053e-07,7.1398330593e-06,1.10533670129,5.78236278745,digestion;eat,
near,234,nonpun,-58.7353296074,-62.6125244687,12.404306293,-3.427778149,0.999999219898,7.80102051254e-07,1.17513330304e-05,1.37384837197,6.05646114193,ream;reams;paper,
near,235,nonpun,-24.6114113158,-28.4652850853,12.328707638,-0.276171631,0.999985815338,1.4184662192e-05,0.000172532900404,0.711689510832,5.32551927605,seize;away,away
