workerID,gender,age,condition,pairID,order,wordOrder,rating,zscored
A1VVTOMG4O0TIE,M,25,4,1048,66,0,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1060,18,1,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1072,7,1,7,0.930337332539
A1VVTOMG4O0TIE,M,25,4,1084,82,0,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1096,2,1,9,1.68070777124
A1VVTOMG4O0TIE,M,25,4,1108,45,0,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1120,12,1,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1132,106,1,9,1.68070777124
A1VVTOMG4O0TIE,M,25,4,1144,43,0,4,-0.195218325516
A1VVTOMG4O0TIE,M,25,4,1156,93,1,9,1.68070777124
A1VVTOMG4O0TIE,M,25,4,1168,86,1,1,-1.32077398357
A1VVTOMG4O0TIE,M,25,4,1180,76,0,8,1.30552255189
A1VVTOMG4O0TIE,M,25,4,1192,41,1,9,1.68070777124
A1VVTOMG4O0TIE,M,25,4,1204,55,0,3,-0.570403544868
A1VVTOMG4O0TIE,M,25,4,1216,79,0,7,0.930337332539
A1VVTOMG4O0TIE,M,25,4,1228,68,0,1,-1.32077398357
A1VVTOMG4O0TIE,M,25,4,1240,123,1,8,1.30552255189
A1VVTOMG4O0TIE,M,25,4,1252,16,1,4,-0.195218325516
A1VVTOMG4O0TIE,M,25,4,1264,89,1,9,1.68070777124
A1VVTOMG4O0TIE,M,25,4,1276,1,0,10,2.05589299059
A1VVTOMG4O0TIE,M,25,4,1288,32,0,5,0.179966893835
A1VVTOMG4O0TIE,M,25,4,1300,107,1,3,-0.570403544868
A1VVTOMG4O0TIE,M,25,4,1312,118,0,3,-0.570403544868
A1VVTOMG4O0TIE,M,25,4,1324,95,1,4,-0.195218325516
A1VVTOMG4O0TIE,M,25,4,1336,17,0,4,-0.195218325516
A1VVTOMG4O0TIE,M,25,4,1348,87,1,1,-1.32077398357
A1VVTOMG4O0TIE,M,25,4,1360,23,0,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1372,20,1,6,0.555152113187
A1VVTOMG4O0TIE,M,25,4,1384,80,0,4,-0.195218325516
A1VVTOMG4O0TIE,M,25,4,1396,90,0,8,1.30552255189
A1VVTOMG4O0TIE,M,25,4,1408,69,1,8,1.30552255189
A1VVTOMG4O0TIE,M,25,4,1420,15,1,1,-1.32077398357
A1VVTOMG4O0TIE,M,25,4,1432,39,0,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1444,98,1,2,-0.94558876422
A1VVTOMG4O0TIE,M,25,4,1456,103,0,6,0.555152113187
A1VVTOMG4O0TIE,M,25,4,1468,121,1,3,-0.570403544868
A11Y0MK2O2IWFL,M,25,11,11,72,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,23,35,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,35,98,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,47,8,1,2,-0.435967145258
A11Y0MK2O2IWFL,M,25,11,59,52,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,71,73,0,5,0.312274141254
A11Y0MK2O2IWFL,M,25,11,83,47,1,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,95,48,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,107,38,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,119,16,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,131,79,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,143,61,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,155,96,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,167,17,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,179,67,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,191,22,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,203,49,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,215,101,1,3,-0.186553383087
A11Y0MK2O2IWFL,M,25,11,227,39,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,239,118,0,2,-0.435967145258
A11Y0MK2O2IWFL,M,25,11,251,51,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,263,97,0,3,-0.186553383087
A11Y0MK2O2IWFL,M,25,11,275,95,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,287,82,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,299,27,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,311,23,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,323,54,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,335,55,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,347,36,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,359,11,1,5,0.312274141254
A11Y0MK2O2IWFL,M,25,11,371,57,0,4,0.0628603790837
A11Y0MK2O2IWFL,M,25,11,383,21,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,395,15,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,407,46,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,419,62,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,431,80,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,443,78,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,455,69,1,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,467,84,0,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,479,18,0,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,491,26,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,503,121,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,515,42,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,527,115,0,5,0.312274141254
A11Y0MK2O2IWFL,M,25,11,539,12,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,551,113,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,563,4,1,8,1.06051542777
A11Y0MK2O2IWFL,M,25,11,575,29,0,4,0.0628603790837
A11Y0MK2O2IWFL,M,25,11,587,58,0,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,599,74,0,5,0.312274141254
A11Y0MK2O2IWFL,M,25,11,611,86,1,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,623,60,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,635,24,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,647,90,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,659,2,1,1,-0.685380907429
A11Y0MK2O2IWFL,M,25,11,671,33,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,683,110,0,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,695,37,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,707,89,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,719,59,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,731,68,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,743,7,0,4,0.0628603790837
A11Y0MK2O2IWFL,M,25,11,755,10,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,767,65,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,779,94,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,791,25,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,803,32,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,815,85,1,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,827,44,0,5,0.312274141254
A11Y0MK2O2IWFL,M,25,11,839,111,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,851,3,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,863,20,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,875,123,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,887,70,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,899,103,0,2,-0.435967145258
A11Y0MK2O2IWFL,M,25,11,911,56,1,1,-0.685380907429
A11Y0MK2O2IWFL,M,25,11,923,9,1,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,935,108,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,947,102,0,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,959,93,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,971,91,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,983,6,0,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,995,105,0,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,1007,109,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1019,106,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1031,81,1,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,1043,13,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1055,114,0,3,-0.186553383087
A11Y0MK2O2IWFL,M,25,11,1067,1,0,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,1079,112,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1091,77,0,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1103,45,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1115,34,0,2,-0.435967145258
A11Y0MK2O2IWFL,M,25,11,1127,53,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1139,83,0,2,-0.435967145258
A11Y0MK2O2IWFL,M,25,11,1151,116,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1163,43,1,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1175,30,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1187,92,1,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,1199,50,1,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1211,14,0,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,1223,75,1,3,-0.186553383087
A11Y0MK2O2IWFL,M,25,11,1235,41,1,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1247,66,1,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,1259,40,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1271,63,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1283,104,0,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1295,87,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1307,28,0,8,1.06051542777
A11Y0MK2O2IWFL,M,25,11,1319,19,1,8,1.06051542777
A11Y0MK2O2IWFL,M,25,11,1331,31,1,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1343,71,0,6,0.561687903425
A11Y0MK2O2IWFL,M,25,11,1355,122,0,8,1.06051542777
A11Y0MK2O2IWFL,M,25,11,1367,76,1,4,0.0628603790837
A11Y0MK2O2IWFL,M,25,11,1379,99,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1391,119,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1403,88,1,7,0.811101665596
A11Y0MK2O2IWFL,M,25,11,1415,117,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1427,120,0,10,1.55934295211
A11Y0MK2O2IWFL,M,25,11,1439,100,1,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1451,107,0,0,-0.934794669599
A11Y0MK2O2IWFL,M,25,11,1463,64,0,9,1.30992918994
A11Y0MK2O2IWFL,M,25,11,1475,5,0,8,1.06051542777
A35CSDNQYK408H,M,35,11,11,117,0,5,0.71135482574
A35CSDNQYK408H,M,35,11,23,75,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,35,73,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,47,6,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,59,74,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,71,60,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,83,21,1,10,2.19686660106
A35CSDNQYK408H,M,35,11,95,113,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,107,34,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,119,31,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,131,29,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,143,44,1,3,0.117150115614
A35CSDNQYK408H,M,35,11,155,92,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,167,81,0,4,0.414252470677
A35CSDNQYK408H,M,35,11,179,3,1,3,0.117150115614
A35CSDNQYK408H,M,35,11,191,61,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,203,90,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,215,119,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,227,93,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,239,14,0,1,-0.477054594512
A35CSDNQYK408H,M,35,11,251,57,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,263,32,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,275,110,1,9,1.89976424599
A35CSDNQYK408H,M,35,11,287,55,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,299,12,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,311,64,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,323,83,1,6,1.0084571808
A35CSDNQYK408H,M,35,11,335,45,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,347,94,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,359,35,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,371,27,1,4,0.414252470677
A35CSDNQYK408H,M,35,11,383,65,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,395,28,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,407,63,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,419,40,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,431,77,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,443,97,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,455,80,1,7,1.30555953587
A35CSDNQYK408H,M,35,11,467,103,1,2,-0.179952239449
A35CSDNQYK408H,M,35,11,479,120,1,3,0.117150115614
A35CSDNQYK408H,M,35,11,491,52,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,503,43,1,9,1.89976424599
A35CSDNQYK408H,M,35,11,515,68,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,527,10,1,2,-0.179952239449
A35CSDNQYK408H,M,35,11,539,2,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,551,104,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,563,50,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,575,13,0,4,0.414252470677
A35CSDNQYK408H,M,35,11,587,1,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,599,109,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,611,7,1,6,1.0084571808
A35CSDNQYK408H,M,35,11,623,4,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,635,17,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,647,88,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,659,105,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,671,26,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,683,66,0,8,1.60266189093
A35CSDNQYK408H,M,35,11,695,121,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,707,118,0,8,1.60266189093
A35CSDNQYK408H,M,35,11,719,85,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,731,11,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,743,19,1,1,-0.477054594512
A35CSDNQYK408H,M,35,11,755,84,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,767,48,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,779,8,1,8,1.60266189093
A35CSDNQYK408H,M,35,11,791,33,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,803,71,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,815,86,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,827,25,0,1,-0.477054594512
A35CSDNQYK408H,M,35,11,839,15,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,851,116,1,9,1.89976424599
A35CSDNQYK408H,M,35,11,863,58,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,875,23,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,887,39,0,3,0.117150115614
A35CSDNQYK408H,M,35,11,899,62,1,4,0.414252470677
A35CSDNQYK408H,M,35,11,911,67,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,923,112,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,935,70,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,947,106,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,959,87,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,971,111,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,983,16,0,5,0.71135482574
A35CSDNQYK408H,M,35,11,995,30,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1007,72,0,2,-0.179952239449
A35CSDNQYK408H,M,35,11,1019,18,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1031,89,0,7,1.30555953587
A35CSDNQYK408H,M,35,11,1043,53,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1055,9,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1067,76,0,4,0.414252470677
A35CSDNQYK408H,M,35,11,1079,78,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1091,54,0,2,-0.179952239449
A35CSDNQYK408H,M,35,11,1103,5,0,8,1.60266189093
A35CSDNQYK408H,M,35,11,1115,36,1,7,1.30555953587
A35CSDNQYK408H,M,35,11,1127,49,0,3,0.117150115614
A35CSDNQYK408H,M,35,11,1139,22,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1151,98,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,1163,20,1,9.5,2.04831542352
A35CSDNQYK408H,M,35,11,1175,101,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1187,114,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1199,46,1,6,1.0084571808
A35CSDNQYK408H,M,35,11,1211,24,0,7,1.30555953587
A35CSDNQYK408H,M,35,11,1223,95,0,5,0.71135482574
A35CSDNQYK408H,M,35,11,1235,123,1,6,1.0084571808
A35CSDNQYK408H,M,35,11,1247,91,0,4,0.414252470677
A35CSDNQYK408H,M,35,11,1259,41,1,8,1.60266189093
A35CSDNQYK408H,M,35,11,1271,37,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1283,96,1,4,0.414252470677
A35CSDNQYK408H,M,35,11,1295,47,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1307,69,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1319,51,1,7,1.30555953587
A35CSDNQYK408H,M,35,11,1331,82,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1343,99,0,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1355,108,1,5,0.71135482574
A35CSDNQYK408H,M,35,11,1367,107,0,2,-0.179952239449
A35CSDNQYK408H,M,35,11,1379,38,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1391,56,1,0,-0.774156949575
A35CSDNQYK408H,M,35,11,1403,102,1,3,0.117150115614
A35CSDNQYK408H,M,35,11,1415,122,0,5,0.71135482574
A35CSDNQYK408H,M,35,11,1427,42,0,9,1.89976424599
A35CSDNQYK408H,M,35,11,1439,115,0,2,-0.179952239449
A35CSDNQYK408H,M,35,11,1451,59,1,3,0.117150115614
A35CSDNQYK408H,M,35,11,1463,79,1,6,1.0084571808
A35CSDNQYK408H,M,35,11,1475,100,1,8,1.60266189093
A13ZQAZROQJY0E,F,17,10,10,45,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,22,89,1,5,0.623318265516
A13ZQAZROQJY0E,F,17,10,34,78,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,46,68,1,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,58,55,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,70,32,1,5,0.623318265516
A13ZQAZROQJY0E,F,17,10,82,64,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,94,70,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,106,53,0,1,-0.902415996344
A13ZQAZROQJY0E,F,17,10,118,54,0,1,-0.902415996344
A13ZQAZROQJY0E,F,17,10,130,102,0,0,-1.28384956181
A13ZQAZROQJY0E,F,17,10,142,86,0,1,-0.902415996344
A13ZQAZROQJY0E,F,17,10,154,80,0,1,-0.902415996344
A13ZQAZROQJY0E,F,17,10,166,85,0,0,-1.28384956181
A13ZQAZROQJY0E,F,17,10,178,2,1,3,-0.139548865414
A13ZQAZROQJY0E,F,17,10,190,71,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,202,67,0,2,-0.520982430879
A13ZQAZROQJY0E,F,17,10,214,111,1,1,-0.902415996344
A13ZQAZROQJY0E,F,17,10,226,77,0,2,-0.520982430879
